data_id,price,brand,category,product_name,units,quantity,unit_type,store_name,image_url,start_date,end_date,public_urls,translated_product,tinder_bio
10876702,12.0,Kleenex,Lommetørklæder,Lommetørklæder,1,64,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/51/64202/Netto512025-1_27_2479x994_4892x3534_zoom.jpg,2025-12-13,2025-12-19,https://res.cloudinary.com/dfqzmnlga/image/upload/v1765903330/2025-12-13/10876702.jpg,Handkerchiefs,"✨ Soft whispers of comfort, ready to catch a tear or two. 🌟"
10876698,5.0,,Husholdningsartikler,Husholdningsposer,1,12,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/51/64202/Netto512025-1_26_27x4840_4998x6828_zoom.jpg,2025-12-13,2025-12-19,https://res.cloudinary.com/dfqzmnlga/image/upload/v1765903331/2025-12-13/10876698.jpg,Household bags,"📦✨ Always ready to pack, unpack, and keep things tidy! ✨"
10876697,5.0,,Husholdningsartikler,Bagepapir,1,12,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/51/64202/Netto512025-1_26_27x4840_4998x6828_zoom.jpg,2025-12-13,2025-12-19,https://res.cloudinary.com/dfqzmnlga/image/upload/v1765903331/2025-12-13/10876697.jpg,Bakery paper,"✨ Unfold the magic of baking with me—flaky, fresh, and full of flavor! ✨"
10876693,15.0,Murph,Kosttilskud,Træningstilskud,1,20,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/51/64202/Netto512025-1_26_6x778_2570x2855_zoom.jpg,2025-12-13,2025-12-19,https://res.cloudinary.com/dfqzmnlga/image/upload/v1765903332/2025-12-13/10876693.jpg,Training grants,"🚀 Training grants: fuel your growth, not your budget! 🌟"
10876608,25.0,Basta,Klargøring & bilpleje,Wipes,1,20,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/51/64202/Netto512025-1_34_3249x4657_4788x6849_zoom.jpg,2025-12-13,2025-12-19,https://res.cloudinary.com/dfqzmnlga/image/upload/v1765903332/2025-12-13/10876608.jpg,Wipes,"Wipes clean up messes, but never steal your shine. 🧼"
10876699,29.0,Godt Papir,Husholdningspapir,Toiletpapir,1,16,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/51/64202/Netto512025-1_27_40x245_2479x3547_zoom.jpg,2025-12-13,2025-12-19,https://res.cloudinary.com/dfqzmnlga/image/upload/v1765903333/2025-12-13/10876699.jpg,Toilet paper,Sweeping clean with every swipe—because I'm the ultimate hygiene hero. 🚪✨
10876703,79.0,Fairy,Opvask,Maskinopvask-tabs,1,36,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/51/64202/Netto512025-1_27_2426x3606_4945x6842_zoom.jpg,2025-12-13,2025-12-19,https://res.cloudinary.com/dfqzmnlga/image/upload/v1765903333/2025-12-13/10876703.jpg,Machine-washing losses,"🧼 I'm the machine-washing losses — always ready to clean up your messes, but I'm still a bit messy myself. 🧼"
10876700,29.0,Godt Papir,Husholdningspapir,Køkkenrulle,1,8,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/51/64202/Netto512025-1_27_40x245_2479x3547_zoom.jpg,2025-12-13,2025-12-19,https://res.cloudinary.com/dfqzmnlga/image/upload/v1765903334/2025-12-13/10876700.jpg,Kitchen roll,Snaps clean images of messy kitchen chaos with a dash of chaos and a sprinkle of humor. 🌟
10876579,25.0,,Husholdningsartikler,Sugerør,1,6,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/51/64202/Netto512025-1_31_2521x193_4782x2422_zoom.jpg,2025-12-13,2025-12-19,https://res.cloudinary.com/dfqzmnlga/image/upload/v1765903335/2025-12-13/10876579.jpg,Suction tubes,✨ Suction tubes: the silent heroes of cleaning chaos! ✨
10876573,25.0,,Køkkenredskaber,Tyller,1,5,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/51/64202/Netto512025-1_30_92x31_4809x4620_zoom.jpg,2025-12-13,2025-12-19,https://res.cloudinary.com/dfqzmnlga/image/upload/v1765903335/2025-12-13/10876573.jpg,Tulles,Tulles: The ultimate snack that makes every day feel like a celebration 🍩
10876544,5.0,,Grønt,Løg,1,1,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/51/64202/Netto512025-1_10_2446x748_4921x2760_zoom.jpg,2025-12-13,2025-12-19,https://res.cloudinary.com/dfqzmnlga/image/upload/v1765903336/2025-12-13/10876544.jpg,Bulb vegetables,✨ Glow up with every bite! 🌟
10876552,5.0,,Grønt,Gulerødder,1,1,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/51/64202/Netto512025-1_10_47x1069_2535x2749_zoom.jpg,2025-12-13,2025-12-19,https://res.cloudinary.com/dfqzmnlga/image/upload/v1765903337/2025-12-13/10876552.jpg,Carrots,"Peel, chop, and shine—carrots are the star of the kitchen! 🍃"
10876434,10.0,Coca Cola Zero,Sodavand,Cola,1,1,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/51/64202/Netto512025-1_2_2321x3663_4903x6839_zoom.jpg,2025-12-13,2025-12-19,https://res.cloudinary.com/dfqzmnlga/image/upload/v1765903337/2025-12-13/10876434.jpg,Cola,"Sip, savor, and never forget the joy of a perfect cola—because life's too short for bad taste. 🎃"
10876435,10.0,Orange,Sodavand,Appelsinsodavand,1,1,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/51/64202/Netto512025-1_2_2321x3663_4903x6839_zoom.jpg,2025-12-13,2025-12-19,https://res.cloudinary.com/dfqzmnlga/image/upload/v1765903338/2025-12-13/10876435.jpg,Orange soda,"Citrusy refreshment, perfect for any mood ☕🍊"
10876433,10.0,Coca Cola,Sodavand,Cola,1,1,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/51/64202/Netto512025-1_2_2321x3663_4903x6839_zoom.jpg,2025-12-13,2025-12-19,https://res.cloudinary.com/dfqzmnlga/image/upload/v1765903339/2025-12-13/10876433.jpg,Cola,"Fizzing with fun, I'm the drink that never stops laughing— 🥤"
10876436,10.0,Exotic,Sodavand,Sodavand,1,1,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/51/64202/Netto512025-1_2_2321x3663_4903x6839_zoom.jpg,2025-12-13,2025-12-19,https://res.cloudinary.com/dfqzmnlga/image/upload/v1765903340/2025-12-13/10876436.jpg,Soda water,"Sip, savor, and smile—because life's too short for plain water! 🍹"
10876472,25.0,Premier,Multipak,Kæmpe Solbær ispinde,1,4,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/51/64202/Netto512025-1_13_140x3610_2504x6881_zoom.jpg,2025-12-13,2025-12-19,https://res.cloudinary.com/dfqzmnlga/image/upload/v1765903341/2025-12-13/10876472.jpg,Giant Blackcurrant Popsicles,"Savor the sweet, tangy explosion of summer with me—bite-sized bursts of blackcurrant joy! 🍓"
10876574,25.0,,Køkkenredskaber,Kageplade,1,4,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/51/64202/Netto512025-1_30_92x31_4809x4620_zoom.jpg,2025-12-13,2025-12-19,https://res.cloudinary.com/dfqzmnlga/image/upload/v1765903341/2025-12-13/10876574.jpg,Cake plate,🍰 Savor the sweetest moments with me—where every bite is a celebration. 🍰
10876577,30.0,,Stearinlys,Glaslys,1,4,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/51/64202/Netto512025-1_30_189x4609_2656x6784_zoom.jpg,2025-12-13,2025-12-19,https://res.cloudinary.com/dfqzmnlga/image/upload/v1765903342/2025-12-13/10876577.jpg,Glass lights,✨ Glowing up every night with a touch of magic ✨
10876550,10.0,,Grønt,Broccoli,1,1,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/51/64202/Netto512025-1_10_30x2743_2481x4767_zoom.jpg,2025-12-13,2025-12-19,https://res.cloudinary.com/dfqzmnlga/image/upload/v1765903342/2025-12-13/10876550.jpg,Broccoli,"Crispy and healthy, but always in the right amount—just like the perfect dose of nutrition. 🥬"
